dataId,region,genre,contentType,title,length,releaseYear,votes,rating,description
45488,India,Drama,tvSeries,Dhadkan Zindaggi Kii,-1.0,2021,177,8.7,"In a world where rules are set by men, Dr Deepika Sinha, a surgeon, enters FMS hospital. But for her to live her dream, she must struggle against gender bias, judgment, as well as her own past."
45508,India,Drama,movie,Mr. King,-1.0,2023,2888,9.1,Shiva is an RJ who is doing his thesis on airplane mechanism while Seetharama is cunning and complex. Umadevi and Vennela both fell in love with Shiva. How will Shiva untangle the love triangle and manage Seetharama Raju's twisted game?
45733,India,Drama,movie,Guna,167.0,1991,2844,8.2,A neurodivergent individual escapes the family he despises and the asylum he is kept in by creating fantasies.
45857,India,Drama,tvSeries,Bravehearts,-1.0,2022,175,9.1,"Bravehearts is India's first Army anthology series dedicated to the humans behind the heroes in our Army. The series explores 5 unique stories of hope, courage, sacrifice, and pride for our nation."
45877,United Kingdom,Drama,tvSeries,Tender Is the Night,180.0,1985,175,8.2,"F. Scott Fitzgerald's novel about how the rich languoring on the Riviera in the 1920's are slowly drawn into the coming depression is once again filmed with Peter Strauss, Mary Steenburgen,...                 »
"
44961,Japan,Drama,tvSeries,Iryû: Team Medical Dragon,-1.0,2006,182,8.2,"Ryutaro Asada, a renegade but brilliant surgeon, was being framed for a misdiagnosis and let go by the North Japanese Hospital. He went into exile and lived in a seaside shack when he was ...                 »
"
45131,India,Drama,movie,Aandavan Kattalai,151.0,2016,2914,8.1,Gandhi and Pandi decided to get a passport and travel to London to get rid of debts in their village. Things didn't happened has they planned.
45276,India,Drama,tvSeries,Thipkyanchi Rangoli,30.0,2021,181,8.3,"Shashank, a scholar from a middle-class joint family, meets free-spirited and sophisticated Apurva. What will happen when these two opposites collide?"
45320,United Kingdom,Drama,tvSeries,The Children of Green Knowe,100.0,1986,180,8.5,"A young boy goes to live with his great-grandmother. While she tells him stories of his ancestors, he begins to see the spirits of children who lived in the house during the reign of Charles II."
45321,India,Action,tvSeries,Har Yug Mein Aayega Ek - Arjun,44.0,2012,180,8.2,"Arjun, rebel-cop and the lead of the Emergency Task Force, and his team solve various crime cases .He never hesitates to break the rules to ensure justice."
45334,United States,Action,tvSeries,Ice Poseidon show,240.0,2015,180,8.2,"Follow the story of autistic Paul ""Ding Ding"" Denino, who leaves his childhood home in Florida and moves to LA to become the next Howard Stern."
45401,Japan,Action,tvSeries,Ultraman Gaia,30.0,1998,179,8.3,"Gamu Takayama is a 20 year old member of an organization called Alchemy Stars. After a monster known as C.O.V. attacked the Earth, Gamu falls through a portal of light and meets the giant: Ultraman Gaia, who gives him his powers."
44516,India,Drama,movie,Love Today,151.0,1997,2988,8.7,"Ganesh is obsessively in love with Sandhya, but she is not interested in him. His relentless pursuit leads to a lot of problems. However, everything changes the day he loses his father in an accident."
44549,India,Action,movie,Prasthanam,153.0,2010,2981,8.4,A politician's hot-blooded son starts to rebel uncontrollably when his intelligent stepbrother is chosen as the heir to the throne.
44606,India,Drama,movie,Ayalum Njanum Thammil...,160.0,2012,2969,8.0,"A story on how a brilliant and dedicated senior doctor molds an irresponsible amateur doctor into one much like him, and how a forbidden relationship comes in between."
44735,India,Drama,movie,Thaniyavartanam,119.0,1987,2941,8.8,"A school teacher living in a village belongs to a family with a history of lunatic males, and soon he falls prey despite being normal due to society misinterpreting his actions."
44757,United States,Drama,tvSeries,East Side/West Side,60.0,1963,185,8.8,"In this weekly drama show, George C. Scott plays a dedicated, idealistic yet practical, compassionate social worker trying to solve the problems of his clients in the fascinating mix of cultures that makes up New York City."
44773,United Kingdom,Drama,tvSeries,Civvies,55.0,1992,185,8.0,Former soldiers in Britain's elite Parachute Regiment struggle to come to terms with civilian life after leaving the army.
44810,United States,Drama,tvSeries,Coronet Blue,60.0,1967,184,8.4,"Michael Alden is an amnesiac, who must discover his real identity before the operatives of a mysterious group locate him and kill him. The key to his past might be ""Coronet Blue"", a meaningless phrase he for some reason remembers."
44813,Japan,Action,tvSeries,Mirai Sentai Timeranger,24.0,2000,184,8.2,"In the 30th century, time travel has been outlawed. To insure the prevention of time paradoxes, the Time Protection Department a.k.a. the TPD was established to prevent further time crimes....                 »
"
43933,United States,Drama,tvSeries,Boy Culture,29.0,2021,190,8.0,A hard-working escort-for-hire finds that he's up against a younger generation who have gained a competitive edge on the market in the digital age. A continuation of Q. Allan Brocka's 2006 'Boy Culture'.
44311,United States,Drama,tvSeries,You Are There,30.0,1953,188,8.5,"Walter Cronkite hosted the reenactments of historical events. Shows included ""The Landing of the Hindenburg"", ""The Salem Witchcraft Trials"", ""The Gettysburg Address"", ""The Fall of Troy"", and ""The Scuttling of the Graf Spee""."
44411,Japan,Action,tvSeries,Supernova Flashman,30.0,1986,187,8.0,"In 1966, five kids were abducted by an extra terrestrial group known as the Alien Hunters for the Reconstructive Experiment Empire Mess for the purpose of experimenting on human subjects. ...                 »
"
43632,India,Drama,movie,Anjali,150.0,1990,3081,8.2,"After a few years, Chitra learns that her child, who was believed to be dead, is alive but is suffering from a mental illness. However, her family faces many challenges while looking after her child."
43698,India,Drama,movie,Moondram Pirai,143.0,1982,3065,8.6,"A young woman regresses to childhood after suffering a head injury in a car crash. Lost, she ends up trapped at a brothel before being rescued by a lonely school teacher who falls in love with her."
43790,United States,Horror,tvSeries,Vampire: The Masquerade: L.A. By Night,-1.0,2018,192,8.8,"Led by Storyteller Jason Carl of White Wolf Entertainment, L.A. By Night is a dark tale of personal horror and inhuman conspiracy that sees four vampires doing their best to navigate the ...                 »
"
43824,United States,Drama,tvSeries,Steven Reeds Weber Cooks,5.0,2012,192,9.9,"Set in Paris, the plot follows a rat who dreams of becoming a chef and tries to achieve his goal by forming an unlikely alliance with a restaurant's garbage boy."
43861,United States,Action,tvSeries,There Will Be Brawl,-1.0,2009,191,8.5,"In a Dystopian Mushroom Kingdom, corruption and avarice reign supreme. Even the greatest heroes of the land have buckled beneath the overwhelming will of the amoral elite. When a series of ...                 »
"
42943,United States,Drama,tvSeries,Kraft Theatre,60.0,1947,198,8.2,A well-received anthology series presenting live television dramas.
42945,United Kingdom,Drama,tvSeries,Who Pays the Ferryman?,50.0,1977,198,8.1,"Alan Haldane returns to Crete where he fought in the second world war. Only to find out that his former girlfriend died, but had a daughter. He decides to stay."
42999,India,Drama,movie,Amaram,150.0,1991,3177,8.4,An uneducated fisherman wants his daughter to be educated and become a doctor but his dreams get shattered when she falls in love with her childhood friend.
43137,India,Drama,movie,Taanakkaran,141.0,2022,3144,8.1,A training camp depicts the difficulties of young police trainees.
42494,Japan,Action,tvSeries,Ultraman Orb,25.0,2016,202,8.1,"Ultraman Orb, a warrior of light, battles monsters and aliens threatening Earth."
42886,United States,Drama,tvSeries,The Adams Chronicles,50.0,1976,199,8.2,"Ambitious multipart PBS production that brings to life five generations of one of America's leading political and historical families. It traces their lives from John Adams early years as a...                 »
"
41465,United States,Action,tvSeries,Surviving Disaster,-1.0,2009,212,8.4,"Surviving Disaster is unlike any other series on television as it may actually save a life. What's the best way to survive an earthquake, home invasion, plane hijacking, bioterrorism, hurricane or even a nuclear attack?"
41527,India,Drama,movie,Single Slipper Size - 7,120.0,2019,3348,8.4,An emotionally unstable murder suspect explains the modus operandi behind the crimes he had committed to a few cops which helps in unfolding some intriguing revelation.
41567,India,Drama,movie,Aa Naluguru,141.0,2004,3338,8.6,A man fights for his philosophy: that human relations are more important than money.
41592,India,Drama,movie,Kaazhcha,137.0,2004,3334,8.2,"Madhavan, a villager, comes across Pavan, a young boy who lost his family in the Gujarat earthquake. He welcomes Pavan into his family and the rapport between them strengthens over time."
41603,India,Drama,movie,Chal Mera Putt 2,124.0,2020,3332,8.9,"Friendship and love between illegal immigrants struggling and facing challenges. Showing us that when it comes to the struggle of life, no border can divide human hearts and the love inside."
41639,India,Drama,movie,Sadma,141.0,1983,3323,8.3,"A head injury causes a woman to regresses to childhood. Lost and confused, she is eventually befriended by a school teacher."
41642,India,Drama,movie,Guru,136.0,1997,3323,8.5,Situations turn a man who believes in secularism into an extremist. He plots to bomb a monastery where the survivors of a riot take refuge.
41647,India,Drama,movie,Kattradhu Thamizh,147.0,2007,3321,8.5,"A young post-graduate faces difficulties with finding employment, and struggles against social inequalities."
41669,India,Drama,movie,Qismat,137.0,2018,3315,8.1,"A man falls in love whilst studying in Chandigarh, despite his marriage being arranged to another woman."
41786,United States,Horror,tvSeries,Survivors Zombies,-1.0,2019,211,8.0,"The series is based on the Robert Kirkman, Tony Moore and Charlie Adlard comic series - 'The Walking Dead' -. The story focuses on the United States and the extinction of the Zombies and ...                 »
"
41791,India,Drama,tvSeries,Make Me Up,-1.0,2021,211,8.2,India's first digital Make Up contest. 16 contestants battle it out for the title of The Make Up Artist of the Year. Streaming Now On Hungama Play.
41820,India,Drama,tvSeries,Just Mohabbat,22.0,1996,210,8.4,"The story revolves around the life of Jai, a kid who stays in a hostel in Dehradun away from his parents Raj and Maya. The series chronicles his growing up years and focuses on his ...                 »
"
